"PartSop_AbsoluteIntervallicTrimRatio","PartSop_Ambitus","PartSop_AscendingIntervallicMean","PartSop_AverageDuration","PartSop_DescendingIntervallicStd","PartSop_DottedRhythm","PartSop_HighestNoteIndex","PartSop_IntervallicKurtosis","PartSop_IntervallicMean","PartSop_IntervallicSkewness","PartSop_IntervallicTrimRatio","PartSop_IntervalsAugmentedAsc_Per","PartSop_IntervalsAugmentedDesc_Per","PartSop_IntervalsBeyondOctaveAsc_Per","PartSop_IntervalsBeyondOctaveDesc_Per","PartSop_IntervalsDiminishedAsc_Per","PartSop_IntervalsDiminishedDesc_Per","PartSop_IntervalsMajorAll_Per","PartSop_IntervalsMajorAsc_Per","PartSop_IntervalsMinorAll_Per","PartSop_IntervalsPerfectAll_Per","PartSop_IntervalsPerfectAsc_Per","PartSop_IntervalsPerfectDesc_Per","PartSop_IntervalsWithinOctaveDesc_Per","PartSop_LargestSemitonesAsc","PartSop_LargestSemitonesDesc","PartSop_LeapsAsc_Per","PartSop_LeapsDesc_Per","PartSop_RhythmInt","PartSop_StepwiseMotionAll_Per","PartSop_SyllabicRatio","PartSop_TrimmedAbsoluteIntervallicStd","PartSop_VoicePresence","y","PartSop_LargestIntervalAll_M9","PartSop_LargestIntervalAll_P8"
-0.286402748300746,1.69767573113968,-1.33659813638936,-0.236444744317335,-0.66728534328184,0.029503289361931,0.0519257301379719,0.860592405396675,0.414522041605166,0.426036795283651,1.74662689723751,-0.766541941486642,-0.485281197029374,1.51874688169695,-0.327695780864305,-0.733808618572149,0.114324781130902,0.773691477300557,1.3430191367912,1.02591270258699,-1.34258923386897,-1.76659028402304,-0.63837833150633,-0.151874322859103,-0.230358582906239,-0.0504429825283554,-1.35130834951453,-0.5582411876303,1.11528631844032,1.21127326574146,-0.26931837070463,-1.43298939160745,0.761215904380726,"Feminine",-0.404708713784664,-0.807414449455619
0.486097391270385,-0.0222437625044037,-0.435050874209598,0.366532588272291,-0.356784234070995,-0.674900510795505,1.24575800357564,-0.698106801159724,0.264008546801011,-0.0716360682845107,0.0814360658104744,-0.766541941486642,-0.485281197029374,-0.190656852442235,-0.327695780864305,-0.733808618572149,3.9856721081252,-0.921792236593498,-0.302994997682361,-0.442108433612033,0.974091818205267,-0.85074171932238,-0.753819273503022,-1.34476311474895,-0.230358582906239,1.09912604035469,-0.827354708087034,-0.212358168541837,-0.755204739532561,-0.611123075472662,-0.737090174819786,0.166447006335425,-0.179839832709411,"Feminine",-0.404708713784664,-0.807414449455619
-0.350782238381605,1.00970793368205,-1.37068186788672,-0.23013937362075,0.00531111032348304,-0.55664395163607,1.24575800357564,0.406493504868756,0.264008546801011,-0.402816923443486,0.0814360658104744,-0.766541941486642,-0.485281197029374,-0.252752493784047,-0.327695780864305,-0.733808618572149,0.586119644262219,0.866602559626945,1.71030770970516,1.46035339491587,-1.77330140054398,-1.22115448541526,-0.478618348597749,-0.323726135220889,1.23379211651984,-0.0504429825283554,-0.478301044256603,0.290513748234122,-0.406711120844628,0.934874460027718,1.35229110037462,-1.26609554040445,-1.04048162200378,"Feminine",-0.404708713784664,-0.807414449455619
-0.843881347264876,1.00970793368205,-1.80052765364956,-1.72546811552261,-0.680120308810714,5.47499837945344,1.24575800357564,-0.273705551668896,-0.612606886100591,-0.364887368688826,-0.0246882756500419,-0.766541941486642,-0.485281197029374,-0.696019841208689,-0.327695780864305,2.18500615054993,-0.67051635910956,1.82190029117234,2.88747405296164,0.530846249990823,-2.18896687996191,-1.9007633914805,0.790088875958457,0.017477134954898,-0.596396257762758,0.332746691765992,-1.51748236898872,-0.308983137776179,5.4396020618681,2.04093346337254,0.30956471549272,-1.60504683895755,-0.615299694671681,"Feminine",-0.404708713784664,1.23709114477995
-1.13663910912336,-0.710211559962037,1.14391597882592,-1.14103081779299,-1.55808325269853,4.39323773889459,0.847813912429751,-0.677905439937972,-1.07592315093747,1.45619425734634,-0.47277910618586,0.364065974798218,-0.485281197029374,0.712319058416747,-0.327695780864305,-0.733808618572149,1.32576125585642,-1.44685486135069,-2.1399250622511,1.62309733101296,0.28984351840627,0.332960291980162,0.0574669515210107,1.02767634916942,0.13567909195028,1.86550538894338,0.797546281772282,1.37241504884684,1.32039152560016,-1.15982952987743,-0.827152916757267,0.299118795711314,-0.349439989473662,"Feminine",2.4680596971786,-0.807414449455619
-1.47943289977601,-1.39817935741967,-0.675127705665283,-0.241568616960003,-0.437432445819824,0.116374995344836,-0.743962452153807,-1.03013758351537,-0.739809800436145,-0.520014273147633,-0.107953678194363,-0.766541941486642,-0.485281197029374,-0.696019841208689,-0.327695780864305,0.241044870590016,-0.67051635910956,-1.21336275903534,-0.669734902255717,0.74028230752584,0.873354047615726,1.22003592909443,1.12628016490684,-0.284902662858434,-0.596396257762758,0.715936366060339,0.21570517723064,-0.123050312455338,-0.699731398379524,-0.084785639092557,-1.02594746849297,0.161437537611216,-0.640183115355241,"Feminine",-0.404708713784664,1.23709114477995
-2.55696350462101,-2.43013105360612,-0.365068963825743,-0.993989607333898,-1.37314741587956,2.81904328255146,-1.53985063444559,-1.78380312205517,-1.09800993716393,-0.183375857267934,-0.154805318469758,-0.766541941486642,-0.485281197029374,-0.696019841208689,-0.327695780864305,-0.733808618572149,-0.67051635910956,0.272783117673989,-0.329534010719861,-1.02926641395366,0.614720003089231,1.38641445427001,-0.524771873614818,0.110911974508765,-2.06054695718883,1.48231571464903,0.763772425436627,-0.283899784455855,0.830431954838298,-0.338790054493767,-1.18047738395288,-0.204727411449144,1.05954592826012,"Feminine",-0.404708713784664,-0.807414449455619
0.669918359958847,-1.39817935741967,-0.829792587468476,-0.949232622888401,-0.918071502141384,0.886978572442323,0.0519257301379719,-0.603778066476693,0.852400531873867,-0.172640728268568,0.642557994854092,-0.766541941486642,-0.485281197029374,-0.696019841208689,-0.327695780864305,-0.733808618572149,0.352192019019165,-1.42208610607796,-0.962224081533916,-0.0248745139407145,1.55958170482065,-0.468108431007401,-1.61627559113612,-1.6585377803775,-2.06054695718883,1.48231571464903,-0.775775041768068,-0.928163784999492,0.779394820006797,-0.746474932759188,-0.955783604314096,-0.580586167755133,0.911209994663772,"Feminine",-0.404708713784664,-0.807414449455619
-1.32197577058602,-1.39817935741967,-0.995230147606217,1.09150035318596,-0.686737187144402,-0.43537623009063,-0.743962452153807,-0.527896769662983,-0.973709221151595,0.194740243874133,-0.16787845657467,1.97490783610698,-0.485281197029374,0.442273492711868,-0.327695780864305,-0.733808618572149,-0.67051635910956,0.251343324830601,0.57124647063071,0.503528263553959,-0.625590784787076,-0.796501906955229,1.02993768826082,-0.0995832187122823,-0.230358582906239,1.09912604035469,-0.47615437405523,0.0631758966326655,-1.13187469543104,0.537853482637919,-1.1778473215261,-0.374419073255767,0.240473599271561,"Feminine",-0.404708713784664,-0.807414449455619
-0.597564486203192,-1.74216325614849,-0.351947355628781,1.81813992730071,-0.736855147663637,-0.428532679213348,-0.743962452153807,-1.0471934752347,0.264008546801011,0.325457173851421,0.0814360658104744,0.8883698656468,-0.485281197029374,-0.696019841208689,-0.327695780864305,2.53141493633585,0.059989625268102,-0.172820005369224,-0.132387056726985,0.244159030705612,-0.215927646784543,-0.172697705918967,0.00866979284296422,0.130894467505786,-1.3284716074758,1.48231571464903,-0.235933722098877,0.19312495462263,-0.914228114057763,0.0372299788578431,-0.796182448431488,-0.044493317451836,0.367360673077133,"Feminine",-0.404708713784664,-0.807414449455619
