"PartSop_AbsoluteIntervallicTrimRatio","PartSop_Ambitus","PartSop_AscendingIntervallicMean","PartSop_AverageDuration","PartSop_DescendingIntervallicStd","PartSop_DottedRhythm","PartSop_HighestNoteIndex","PartSop_IntervallicKurtosis","PartSop_IntervallicMean","PartSop_IntervallicTrimDiff","PartSop_IntervallicTrimRatio","PartSop_IntervalsAugmentedAsc_Per","PartSop_IntervalsAugmentedDesc_Per","PartSop_IntervalsBeyondOctaveAsc_Per","PartSop_IntervalsBeyondOctaveDesc_Per","PartSop_IntervalsDiminishedAsc_Per","PartSop_IntervalsDiminishedDesc_Per","PartSop_IntervalsMajorAll_Per","PartSop_IntervalsMajorAsc_Per","PartSop_IntervalsMinorAll_Per","PartSop_IntervalsPerfectAll_Per","PartSop_IntervalsPerfectAsc_Per","PartSop_IntervalsPerfectDesc_Per","PartSop_IntervalsWithinOctaveDesc_Per","PartSop_LargestSemitonesAsc","PartSop_LargestSemitonesDesc","PartSop_LeapsAsc_Per","PartSop_LeapsDesc_Per","PartSop_RhythmInt","PartSop_StepwiseMotionAll_Per","PartSop_SyllabicRatio","PartSop_VoicePresence","y","PartSop_LargestIntervalAll_M9","PartSop_LargestIntervalAll_P8"
0.552415583839294,-0.674722663363574,-1.97603149827274,0.152585085740915,0.829116203525191,0.225605039676205,0.0220550018846772,0.305978897239399,-0.628753176002849,-2.5398979853731,0.334873632907846,-0.756364996610664,-0.486179803665447,-0.686628240113148,-0.340187446267251,-0.697969170349704,-0.675664750378322,0.653373301088965,2.64493953525652,-0.569055286930148,-0.0551902987912119,-1.49172676891276,-0.0836835464879745,-2.38346734260642,-1.31211613775634,-0.095622929542112,-2.22847369034828,-0.440549104004123,-0.473204648087297,0.808645317513315,0.57022368739036,-1.6259700232519,"Feminine",-0.423575742582052,-0.821521344315338
-0.568806751020306,0.015805794061149,-1.10549442336359,-1.19156699240585,0.283316860530878,-0.674500141973257,0.828500940363539,-0.794925684764773,1.03493359640463,-0.684351589040236,0.386525017646236,-0.278859588481276,-0.486179803665447,-0.686628240113148,-0.340187446267251,-0.697969170349704,0.12272602689524,1.47298735479549,3.04320417677526,-0.46660548077607,-1.05595012740411,0.24741108379624,1.66081791798201,-0.615869581499422,-0.570274341552586,-0.095622929542112,-1.27241339992618,1.52735445619171,0.337150644511535,0.942906901189715,-0.363886123313683,-2.34797657023411,"Feminine",-0.423575742582052,1.21653013228997
-0.112914649068223,0.015805794061149,-0.364035190926054,-1.0783202429016,0.690919619272698,-0.674500141973257,0.0220550018846772,-0.763506286603904,-0.796481233947581,-0.728482775264071,-0.0779097031086466,-0.756364996610664,-0.486179803665447,-0.686628240113148,-0.340187446267251,-0.102908746541224,-0.675664750378322,1.44651529102051,1.77571101205184,-0.574040300835189,-0.878655729764039,0.391324432531285,1.02488050760516,0.320744672662847,-0.570274341552586,-0.095622929542112,-0.329280598578045,0.336622600587191,-0.0665542104189648,0.93599499795883,0.403727465164268,-0.16085541816096,"Feminine",-0.423575742582052,1.21653013228997
-0.761649506295356,-1.71051534950066,-1.21976168849689,-0.805977624593698,-0.912554083128996,0.100434162853077,-0.381167967354754,0.089309263860198,0.290304675749127,-0.0973429546226625,0.10546743962173,-0.756364996610664,-0.486179803665447,-0.686628240113148,-0.340187446267251,-0.697969170349704,0.711539225134493,0.684505082094733,0.861096106499266,0.162807067004517,-0.728968742468795,-0.298467135543592,0.108640971134274,0.0843232779984005,-0.570274341552586,-0.095622929542112,-1.23630637847235,-0.618436418045409,-0.0937639983469428,1.30962176705066,0.157410566522733,-2.57135766494207,"Feminine",-0.423575742582052,1.21653013228997
1.11428657129504,-1.01998689207593,-1.2726103758551,-0.621496670789542,0.62896642895844,0.272787972585249,0.0220550018846772,-0.198928497232916,-0.526827587180728,-0.929433264865915,-0.0827441312124089,-0.382079742494207,-0.486179803665447,-0.686628240113148,-0.340187446267251,-0.697969170349704,1.20175416384955,-0.215939820344493,0.676040543535791,2.19163042116167,-1.32035000464684,-1.49133977206405,-1.16582755703952,-0.692884899114884,-1.31211613775634,-0.095622929542112,-1.08218019331738,-0.100693897418261,-0.232766925226652,0.815818591612923,-0.112042698835142,-1.92876951972665,"Feminine",-0.423575742582052,-0.821521344315338
-0.525343349369977,-0.674722663363574,-0.183003128324838,1.72478455397682,-0.357891637433381,-0.332423878382685,-0.784390936594184,-0.176390701449243,-0.859733323929928,-0.148369435158933,-0.182033768970733,-0.229593157483798,-0.486179803665447,-0.686628240113148,-0.340187446267251,-0.0682756001819994,-0.235282535929808,0.739533704360929,0.38070714683234,-1.34753510390079,0.268944506166121,1.24084364662163,1.60800498962216,0.716031237287004,-0.570274341552586,1.06148331139193,-0.306245023215644,-0.692718786161276,0.983020369382956,0.964184525373304,-0.889960042247893,0.776092770016931,"Feminine",-0.423575742582052,1.21653013228997
-0.299860818876247,-1.01998689207593,-1.05833838431898,-0.578506570746518,-0.767606782703171,0.277173565708205,0.425277971124108,-0.96067858879326,0.290304675749127,-0.061070551137524,0.10546743962173,1.48723787876911,-0.486179803665447,-0.686628240113148,-0.340187446267251,-0.697969170349704,2.13781936897161,-1.52146661142661,-0.416238367547515,2.31523163165178,-0.357147032670128,-1.49288666932693,-0.23241398710942,-0.46510672368658,-2.05395793396009,1.06148331139193,-1.00380117855577,0.155026871692251,-0.416926774110051,-0.000156361657025524,-0.76515556937186,0.626277005480558,"Feminine",-0.423575742582052,-0.821521344315338
-1.02555507782887,-1.3652511207883,-0.857945128677277,-0.875467658574834,0.289415372261263,-0.674500141973257,-0.784390936594184,-0.947830514439314,-0.91056373275552,-1.27802846116917,0.0431233803349952,-0.756364996610664,-0.486179803665447,-0.686628240113148,-0.340187446267251,-0.697969170349704,-0.675664750378322,1.29267957316659,1.77434837267426,-1.3947498552909,-0.116988794410919,0.223864471090944,1.03789732817065,-0.539022265331132,-1.31211613775634,-0.095622929542112,-0.273155246451975,0.0975940174708584,-0.250790105044272,0.454572201133753,0.268043471517356,-1.9815300380518,"Feminine",-0.423575742582052,-0.821521344315338
0.807663085512985,1.74212693762296,2.00706351292354,-0.287733824444511,1.61480714195516,-0.674500141973257,0.828500940363539,-0.672782150915645,-0.862783822602816,0.137464529783056,-0.237397871237512,-0.22819588470097,-0.486179803665447,-0.04959201890736,-0.340187446267251,-0.697969170349704,-0.675664750378322,1.02128857467682,-0.132623870311145,-2.20644062343391,0.670804917359822,1.25246069968171,1.47831318461577,1.13543342786966,-0.199353443450711,-0.095622929542112,0.0133201204058925,-0.869487740980397,-0.613577233847617,0.613117836174494,-0.377968907038834,-0.938969854305207,"Masculine",-0.423575742582052,-0.821521344315338
-0.346721431928705,0.706334251485872,0.250232457347602,-0.170732042334159,1.64331446782674,-0.674500141973257,0.828500940363539,-0.888149715461197,0.977274277327325,-0.924566450033458,0.330944171176141,1.00575673073407,-0.486179803665447,-0.686628240113148,-0.340187446267251,-0.697969170349704,-0.675664750378322,0.62709460235027,1.17985172387639,-0.814004753370586,-0.00401647897939296,0.739272391648698,0.809431008510872,-0.574727512437878,-0.570274341552586,-0.095622929542112,0.710989676415787,1.44466009919546,-0.5323899746526,-0.632799437393531,-0.140393257524028,-1.3424293415933,"Masculine",-0.423575742582052,1.21653013228997
