"PartSop_AbsoluteIntervallicTrimRatio","PartSop_Ambitus","PartSop_AverageDuration","PartSop_DescendingIntervallicStd","PartSop_DottedRhythm","PartSop_HighestNoteIndex","PartSop_IntervallicKurtosis","PartSop_IntervallicMean","PartSop_IntervallicTrimDiff","PartSop_IntervallicTrimRatio","PartSop_IntervalsAugmentedAsc_Per","PartSop_IntervalsAugmentedDesc_Per","PartSop_IntervalsBeyondOctaveAsc_Per","PartSop_IntervalsBeyondOctaveDesc_Per","PartSop_IntervalsDiminishedAsc_Per","PartSop_IntervalsDiminishedDesc_Per","PartSop_IntervalsMajorAll_Per","PartSop_IntervalsMajorAsc_Per","PartSop_IntervalsMinorAll_Per","PartSop_IntervalsPerfectAll_Per","PartSop_IntervalsPerfectAsc_Per","PartSop_IntervalsPerfectDesc_Per","PartSop_IntervalsWithinOctaveDesc_Per","PartSop_LargestSemitonesAsc","PartSop_LargestSemitonesDesc","PartSop_LeapsAsc_Per","PartSop_LeapsDesc_Per","PartSop_RhythmInt","PartSop_StepwiseMotionAll_Per","PartSop_SyllabicRatio","PartSop_TrimmedAbsoluteIntervallicMean","PartSop_VoicePresence","y","PartSop_LargestIntervalAll_M9","PartSop_LargestIntervalAll_P8"
-0.341311941623644,-0.976308112259378,0.081491510626361,0.238751287684145,0.671642824948552,-0.761043402834542,-0.814107157234041,0.266226088786045,-0.589818031068514,0.068843291249096,-0.757042409373333,-0.509094836611988,-0.683948682679009,-0.343240568801422,-0.725095935054781,-0.68737657960871,-0.247713394581774,0.178193910816003,1.67935813618434,-0.692669062818926,-0.783121913764574,-1.03166922544719,-0.296582179261865,-0.546366012495991,0.664860834672586,1.41021040495885,1.11327044471622,-0.0432099311122767,-0.986266471132591,-0.289694084462004,0.471684678349488,0.341685358358169,"Female",-0.420284490528342,1.20904066871265
-0.577162603020537,-1.65934998682998,1.87360092580317,-0.719990326807925,-0.453860667225967,-0.761043402834542,-1.04486711812327,0.266226088786045,0.315213087738716,0.068843291249096,0.946344584109311,-0.509094836611988,-0.683948682679009,-0.343240568801422,2.53003748788271,0.0597935968156698,-0.181117440767751,-0.145489409722337,0.224070229227632,-0.198598531421809,-0.154257613414756,0.0191539269823325,0.143538614430686,-1.2898972820403,1.43421620467368,-0.210625360086325,0.239301984855912,-0.914345965477786,0.000849164358463335,-0.765666081774419,-0.0608131371657557,0.42644545860015,"Female",-0.420284490528342,-0.826279049974474
-0.0736650135362819,-0.634787174974075,-0.622246135770767,-0.746975538053907,-0.136410964304947,-0.761043402834542,-0.545556854406441,-0.327780478878816,0.885900112079189,-0.869202962332371,0.783794731848542,-0.509094836611988,-0.683948682679009,-0.343240568801422,-0.725095935054781,-0.68737657960871,1.53250825829203,0.0321867785270427,-0.06172953757357,-1.41545710855428,0.610645563866584,-0.385581302187001,1.90878637470817,-0.546366012495991,1.43421620467368,-0.117392394939919,-1.53728128860548,0.183282839269712,1.90202275961238,0.34936620274539,0.102426975407427,-0.432846592128969,"Female",-0.420284490528342,1.20904066871265
-0.109654554639379,0.389775636881834,-1.11238029770787,-1.88076327020163,1.33628612448195,0.430928472254363,1.61804071957919,0.501258775932888,1.66069298447903,3.17878346428287,-0.375999596180313,0.213882214145497,0.800796523207162,-0.343240568801422,-0.239653225308287,-0.68737657960871,0.314789048184146,-0.674857513783101,1.40113014018108,-1.1599724086096,-0.839998659357517,-1.59635325551931,1.30022267541386,0.56893089182047,0.664860834672586,-0.680531378454495,-1.29915034832052,0.549350866569323,1.22661026122285,0.386847744517084,-1.00857606623724,-0.409080132278408,"Female",-0.420284490528342,-0.826279049974474
-0.877138600543045,-0.634787174974075,-0.759911629666549,-1.96129876269785,0.365708998488398,0.430928472254363,-0.799567066557785,-0.440360777682864,1.32280487115759,-0.85839284598128,0.552148607577011,-0.509094836611988,-0.683948682679009,-0.343240568801422,0.525821047577447,-0.68737657960871,0.978946990718716,-0.27159468176451,-0.0884471406724224,-0.908151748336281,-0.0275066625155874,-1.82878408782193,0.995666670155297,-1.66166291681245,1.43421620467368,-0.949979572429768,-1.96868152336126,0.428588491004324,1.5524482483872,0.569023130765826,-1.12586815567362,1.2596740961964,"Female",-0.420284490528342,-0.826279049974474
0.440808506359161,1.07281751145244,-0.21588441424262,0.826422456261438,0.0627438021502198,0.828252430617331,0.399426991779807,0.660922658846051,-0.460649382289431,0.715589660570687,-0.757042409373333,0.462196656941994,-0.683948682679009,3.49474950908766,-0.0729225720267943,0.210806855723107,1.35616519791178,1.08247189444519,-1.06251859186995,-0.603768875910101,0.187815976247377,-0.974036793733707,-0.218275460478381,-1.2898972820403,-2.02788296033124,-0.61182562930286,-0.833213169566865,0.589205274187706,0.950976006683179,1.3300707432018,-0.171819583637253,0.882745136366972,"Female",-0.420284490528342,-0.826279049974474
0.846761637844713,-0.634787174974075,-1.47290602594822,-1.30506555318725,3.08672755164314,0.430928472254363,0.72358097393225,0.500337981859835,2.21331173598692,3.72030839794118,-0.757042409373333,0.211049786914323,1.28795582190635,-0.343240568801422,-0.241555057667724,-0.0214364615419283,1.62046066492074,-0.112992153851631,-0.59437738417336,-1.14029278869797,-1.50451513617351,-0.840690444604955,1.79104458591431,0.940696526592624,1.04953851967313,-0.184378721514274,-1.80752812922127,3.74411079912405,1.26430323688965,2.64580925671485,-0.645696777278789,1.08691718544702,"Female",-0.420284490528342,-0.826279049974474
-0.17705947433965,1.07281751145244,-1.12602415417776,-1.4543187842245,1.0726989335854,0.430928472254363,2.51801704512558,0.521325600876056,1.09081636135021,2.43323059214895,-0.3434665918522,0.275609176856916,0.390392031932331,-0.343240568801422,-0.19820667591691,-0.68737657960871,0.206698053787645,-0.289987355391911,1.5709067481229,-1.17542011442339,-0.953504490861424,-1.45071912647596,0.85358644071847,1.31246216136478,-0.104494535328506,-1.02094714182836,-1.26754064353152,0.521228908324,1.35949897484694,-0.17971807103603,-1.14566846253068,-0.693089327492649,"Female",-0.420284490528342,-0.826279049974474
0.341329966369974,1.07281751145244,0.588965753103085,0.155603267865934,-0.481981211776057,1.2255763889803,0.0942430785201749,-0.198035204165781,-0.561085095822417,-0.432486147847203,0.103158569577392,0.30696250036955,-0.683948682679009,-0.343240568801422,-0.725095935054781,0.0672570059031488,-0.764928630812749,-0.167465866616597,1.3081709171561,-0.104813124923258,0.0343503171782969,-0.451599694455065,-0.546740879019328,-0.546366012495991,-0.104494535328506,-0.713766041769864,-0.402758916777452,0.0367320910324686,0.496883872066284,0.845112632593669,-0.806824789576623,0.561789297380126,"Female",-0.420284490528342,1.20904066871265
-0.837266743990205,0.0482546995965307,-0.246299538276046,-0.607090952975514,0.758780749761192,1.2255763889803,-0.186557502039274,0.168822566851106,0.252142903920386,-4.19279039455626,0.190440575999043,0.689385457797733,0.546683651784102,-0.343240568801422,0.0796232757230278,-0.410308584276116,0.0166968537098474,-0.082029540456891,0.536643382403424,-0.392335881043075,0.0208121116937804,0.147498398615945,0.393206088606575,0.197165257048316,-0.104494535328506,0.386337713679101,0.357065732775148,1.68457751532526,-0.00446931413061114,1.84273334054824,0.229713543507383,0.222309944450914,"Female",2.37697321133248,-0.826279049974474
-0.634018112017613,-1.31782904954468,0.480636900493677,-0.739886133121984,-0.543804749720256,0.0336045138913945,0.420992208941558,-0.176418805340511,-0.16415233314258,-0.658042233501086,2.11348011668075,-0.509094836611988,0.0617233540549344,-0.343240568801422,0.737704763647992,0.319919510089343,1.256895879175,0.972392896705765,0.524218962228053,-1.83989301703889,-1.60921493388867,-1.10421726155878,0.2909783198916,-0.174600377723837,0.664860834672586,-0.849141270029717,-0.969956313458622,0.0792085296612913,1.46408557653689,0.542253669172827,-0.472530161267048,0.544562759582534,"Female",-0.420284490528342,-0.826279049974474
-0.464778412187351,3.12194313516426,0.381493890671259,0.627660972322417,-0.4224958762188,2.02022430570624,3.80680934491098,0.562419698238758,-0.408666737304363,0.970026314804715,-0.757042409373333,-0.509094836611988,1.18716144667197,2.05689035970914,-0.725095935054781,-0.68737657960871,0.54726637796974,0.747101105455355,1.62341930840803,-1.44706935103364,-1.20076214783524,-0.964367988838094,0.121627241240809,3.17129033522555,-3.95127138533397,1.07890202319014,0.920593939832223,0.00488430642335774,-0.311025922630511,2.09258936454624,0.4608330625433,2.06948740175255,"Female",-0.420284490528342,-0.826279049974474
-0.711202100050631,0.731296574167136,-0.328277440025586,-0.151512994533353,-0.277676082104801,2.02022430570624,-0.0454946066762678,0.157774072983712,-1.09383490566897,-0.975759306657226,1.17704377537726,0.158117196618834,-0.683948682679009,-0.343240568801422,2.41089921075764,-0.378880726366339,0.0817707016513874,0.930165288632882,1.28017432379123,-1.17531069194423,-0.970685111245888,-0.419242189042388,-0.455952858379122,-0.546366012495991,-0.104494535328506,-1.04147119891369,-0.444437259534691,0.482159928316853,1.04803936971501,2.76099979432622,-0.6749885971738,0.511847680813669,"Female",-0.420284490528342,1.20904066871265
-0.755267030366781,0.0482546995965307,-0.223010115737373,-1.43262712260097,-0.247518360327305,0.430928472254363,-0.149451042445639,0.605754842803573,0.904212048224613,1.72205150367216,-0.757042409373333,-0.509094836611988,-0.683948682679009,-0.343240568801422,-0.725095935054781,-0.107895164370484,0.0716836182343428,-0.672436046973273,0.79309559216676,-0.465464758861179,0.109072570672549,-0.667430118523299,0.8352466934991,-0.546366012495991,-0.104494535328506,-0.289293196965531,-1.35145960556941,-0.439553752560003,1.02501072984273,0.963133424729932,-0.83502220329099,-0.337635835288598,"Female",-0.420284490528342,1.20904066871265
-1.85124075727296,0.0482546995965307,-1.24936669193263,-0.49209949668474,0.878247486973602,1.62290034734327,-1.14565128146163,-0.133486691863353,-0.939348030729377,-0.301247152192748,-0.433028579091307,0.105677454876612,-0.683948682679009,-0.343240568801422,0.100481382356901,0.165371991310419,0.145422389740131,0.837569672190893,0.0340114384879887,-0.158496736572115,0.181583780783549,-0.0757953595621884,-0.702748896161065,-0.546366012495991,0.664860834672586,-0.113531816672996,0.400818614605004,1.70253582269231,0.0161858814115699,1.40414796781617,0.0364400431642109,-0.190295797108,"Female",-0.420284490528342,1.20904066871265
-0.466282748286318,0.731296574167136,0.0420313600148999,-0.47789621560917,-0.42549917339133,1.2255763889803,-0.0587099231214988,0.0722096579188854,-0.239439260373824,-1.50252137137928,-0.127950622007583,0.286649384838621,-0.683948682679009,-0.343240568801422,-0.725095935054781,0.232435190610696,0.161074072697472,0.965365590137317,1.67603179306815,-1.27251338021108,-0.923348944717359,-0.727173040822986,-0.311287939968171,-0.546366012495991,-0.104494535328506,-1.06376657109593,0.520732476085377,0.256905929467239,0.686295848107231,1.42327598547614,-0.310482907078753,0.311736789605991,"Female",-0.420284490528342,1.20904066871265
-0.000277544723764292,0.0482546995965307,0.119123892768012,-0.84412094530034,-0.447307806385854,0.828252430617331,1.27726911274815,-0.720329158736588,-0.106043380878743,-0.270501057628976,1.52786644096453,0.357966083930895,0.503147130517718,-0.343240568801422,0.439279621106034,-0.286477487305534,0.129326075551856,0.433842661716661,1.31147557074307,-1.16176914400526,-1.51799092974829,-1.01067011550923,-0.134742508017113,0.56893089182047,0.664860834672586,-1.52734204552659,-0.910571367045149,-0.286446395217055,1.27622017043321,1.06506637931229,-1.17024108138517,-0.317183154189564,"Female",-0.420284490528342,-0.826279049974474
-2.0048123121241,1.07281751145244,-0.00409054231117794,-0.567511696075769,-0.478776777629652,2.02022430570624,-0.636591090785062,-0.300575300034545,-1.37108675859515,-0.0213488292643488,-0.494494617356191,-0.509094836611988,-0.683948682679009,-0.343240568801422,-0.0561322008919285,0.46425766928388,1.05412361537321,2.18657435355786,0.529383177524508,-1.38584615039325,-1.41224345778176,-0.201629610511922,-0.8144222285236,-1.66166291681245,-0.104494535328506,-1.13656622532081,0.292416368566508,-0.573190867081454,0.921426253814802,3.38158854533995,-0.250316169738112,-0.162073803889308,"Female",-0.420284490528342,-0.826279049974474
