"PartSop_AbsoluteIntervallicTrimRatio","PartSop_Ambitus","PartSop_AverageDuration","PartSop_DescendingIntervallicStd","PartSop_DottedRhythm","PartSop_HighestNoteIndex","PartSop_IntervallicKurtosis","PartSop_IntervallicMean","PartSop_IntervallicTrimDiff","PartSop_IntervallicTrimRatio","PartSop_IntervalsAugmentedAsc_Per","PartSop_IntervalsAugmentedDesc_Per","PartSop_IntervalsBeyondOctaveAsc_Per","PartSop_IntervalsBeyondOctaveDesc_Per","PartSop_IntervalsDiminishedAsc_Per","PartSop_IntervalsDiminishedDesc_Per","PartSop_IntervalsMajorAll_Per","PartSop_IntervalsMajorAsc_Per","PartSop_IntervalsMinorAll_Per","PartSop_IntervalsPerfectAll_Per","PartSop_IntervalsPerfectAsc_Per","PartSop_IntervalsPerfectDesc_Per","PartSop_IntervalsWithinOctaveDesc_Per","PartSop_LargestSemitonesAsc","PartSop_LargestSemitonesDesc","PartSop_LeapsAsc_Per","PartSop_LeapsDesc_Per","PartSop_RhythmInt","PartSop_StepwiseMotionAll_Per","PartSop_SyllabicRatio","PartSop_TrimmedAbsoluteIntervallicStd","PartSop_VoicePresence","y","PartSop_LargestIntervalAll_P8"
-1.5944787798027,-2.34435349197333,-1.26351306096845,-0.228693777272699,1.73932172709761,-2.70747006299452,-0.805810361175835,-0.823374142124668,-0.875758181489442,-0.0502278429441261,0.281543819929667,-0.479306595156048,-0.695948819869541,-0.347003611833453,-0.0664373123331694,-0.685532410236302,1.05930376629696,2.1268302029464,0.0750111593902686,-1.01636254070698,-0.509759424204772,0.562780889135949,-0.537508408781044,-0.56483202898557,-0.0678350273242204,-0.493625254428101,1.03336838661103,2.42474944833566,0.425803035075036,0.1064662552424,-0.739338719782474,-1.71928485473711,"Male",1
-0.147613927514923,-0.645546613731787,0.772503994367063,-0.881638124769081,0.0699673341121566,-0.3311294321648,-0.526041847591061,-0.220893816157556,0.0241106836865492,-0.63346465598172,-0.757345890524632,-0.479306595156048,-0.695948819869541,-0.347003611833453,-0.714911633207752,1.17184430098073,0.336435886124886,0.871711211320667,0.349425011364137,-0.545388450932215,-1.2891221876241,-0.72294593614219,-0.2656543550043,-1.66386723690008,1.06069315452418,-1.14653954328911,-0.313824325629504,-0.782385673860304,0.432453220645392,0.0939619670983305,-0.709304814741298,-0.185539047059123,"Male",0
-2.48704903136,-2.34435349197333,-0.980626004833069,-1.37379379029873,2.65529865052144,-1.51929974757966,-1.73665385970226,-1.02557264042046,-0.207172357989116,-0.141557404806218,-0.757345890524632,-0.479306595156048,-0.695948819869541,-0.347003611833453,-0.714911633207752,-0.685532410236302,0.270963646342245,-0.351898016891636,-1.01143868310108,0.60834939145896,1.41144055410435,-0.516867357285156,0.125267385972639,-2.03021230620491,1.43686921514031,0.781479420332053,-0.252074677389772,0.810653793289671,-0.363867980867383,-1.16521487382857,-0.180037757160486,1.10278819544798,"Female",0
1.25481835162813,-1.66483074067671,-1.21161612014167,-0.701476147824775,2.21256079572458,-1.51929974757966,1.89601267606098,0.273318375122022,0.414465350967799,0.096782640980204,-0.757345890524632,-0.479306595156048,-0.695948819869541,-0.347003611833453,-0.714911633207752,0.0897752893554151,-0.406359849737315,-0.33947251141629,-0.939039792781348,1.14782224813527,-0.337901668000423,-0.968102883280938,-1.05848452641047,-0.56483202898557,-0.0678350273242204,-1.56915457405131,-1.52080642057783,0.63309308953137,0.299381350546279,-0.0320326604119768,-0.960425402366522,-0.388767529961258,"Female",1
-0.69992127474049,1.05326026450976,0.632780423557543,-0.962892849387423,-0.196985458904051,2.04521119866492,0.320147350518424,-0.898903929813836,0.15851802102797,-0.236533613789613,0.353092698060127,-0.479306595156048,-0.026497075114952,-0.347003611833453,-0.714911633207752,-0.213513122055116,1.04392908008755,0.738311725909998,-0.50793730951385,-0.618026982656864,0.0677552303680643,-1.13429634865848,0.128210965656763,0.167858109624101,1.06069315452418,-1.16810327703767,-0.524079326247435,-0.998324616966939,0.955290373153781,-0.862655550363505,-0.915285496724807,0.874735849590864,"Female",0
-0.0605353442432553,-0.985307989380096,-1.14641334509295,-0.111832091123641,1.46030106427004,0.0649273396401542,-0.502976577646407,-0.372382226838092,-0.0647858644707038,-0.431592071597953,-0.757345890524632,-0.479306595156048,-0.695948819869541,-0.347003611833453,0.048693940386613,0.874494918532475,0.772847764749539,0.935537076597405,-0.0598711739897541,-0.717180478615115,-0.41238495282984,0.201798974940097,0.166883974617529,-0.56483202898557,-0.0678350273242204,-1.11846415094273,-0.432638519814604,2.14601866795343,1.1404394391854,-0.0446797422974602,-0.371242388164299,0.903668970893491,"Male",1
-0.580764859453155,-0.645546613731787,-0.741192064476302,-1.09888826511399,-0.692754931648438,0.0649273396401542,1.17425568255997,0.273318375122022,0.508667661241988,0.096782640980204,-0.757345890524632,-0.479306595156048,0.136280575150706,-0.347003611833453,-0.714911633207752,-0.685532410236302,1.33009631545766,0.986397007764504,0.602907806185836,-1.51084156715737,0.18224924252066,-1.13822324537464,0.713806909631412,-0.198486959680735,-0.0678350273242204,-1.80696581354035,-1.37921722916296,-0.196301164830827,2.29813594678621,1.22699236801918,-1.92820237532582,-0.364518175867996,"Female",0
0.00858095098160806,-0.305785238083478,-0.38708419674959,0.197781144191432,0.171085816315266,0.460984111445108,0.00716426431491493,0.0858936078227803,-0.932586771923343,-0.696152087718244,0.899752599326423,3.22377203888608,-0.695948819869541,-0.347003611833453,-0.714911633207752,-0.333337134573883,-0.535927612128993,-0.0619674274163119,0.679778560554831,-0.139031182462802,-0.443553858308301,-0.781491113626757,-0.65296909853109,-0.56483202898557,-0.0678350273242204,0.362966143331501,-0.488855702654356,0.824524249145813,-0.143290677414176,0.643277456076322,-0.378945801285682,1.87734371114618,"Female",1
2.8315645804395,-0.985307989380096,0.307449335938105,0.16275871963867,-0.692754931648438,-0.727186203969754,0.13525591694894,1.35495715674815,1.21070596921542,0.673861278868995,-0.757345890524632,-0.479306595156048,-0.695948819869541,-0.347003611833453,-0.714911633207752,-0.685532410236302,-1.53402960587859,-1.83166074991539,-0.179237915368923,1.81077063035164,-0.716919712772961,-1.11032271407986,-0.786713309792422,-0.56483202898557,0.684517093908044,-0.447598308478164,-0.675532229553343,-0.88058278078852,-1.16009557062018,-0.778483897290746,0.700485017366063,-0.189067223623816,"Female",1
-0.429642572975634,0.0339761375648314,-1.37905764657855,-1.5683532572697,2.04363501531733,0.0649273396401542,0.253469677750258,-0.229656443662508,1.80593671847741,-1.40680422332483,-0.757345890524632,-0.479306595156048,-0.408701794637964,-0.347003611833453,-0.120093580017819,-0.685532410236302,1.63268358977226,-0.259764215654238,-1.34095632751731,-0.537480254692265,0.5269170775958,-0.805446599010489,1.69205030220255,0.167858109624101,-0.0678350273242204,-0.152313776626824,-1.57180918072616,1.5752255478557,1.20798998596764,3.25321629699142,-1.17124055534173,-0.798710705703007,"Male",0
