"PartSop_AbsoluteIntervallicTrimRatio","PartSop_Ambitus","PartSop_AscendingIntervallicMean","PartSop_AverageDuration","PartSop_DescendingIntervallicStd","PartSop_DottedRhythm","PartSop_HighestNoteIndex","PartSop_IntervallicKurtosis","PartSop_IntervallicMean","PartSop_IntervallicTrimDiff","PartSop_IntervallicTrimRatio","PartSop_IntervalsAugmentedAsc_Per","PartSop_IntervalsAugmentedDesc_Per","PartSop_IntervalsBeyondOctaveAsc_Per","PartSop_IntervalsBeyondOctaveDesc_Per","PartSop_IntervalsDiminishedAsc_Per","PartSop_IntervalsDiminishedDesc_Per","PartSop_IntervalsMajorAll_Per","PartSop_IntervalsMajorAsc_Per","PartSop_IntervalsMinorAll_Per","PartSop_IntervalsPerfectAll_Per","PartSop_IntervalsPerfectAsc_Per","PartSop_IntervalsPerfectDesc_Per","PartSop_IntervalsWithinOctaveDesc_Per","PartSop_LargestSemitonesAsc","PartSop_LargestSemitonesDesc","PartSop_LeapsAsc_Per","PartSop_LeapsDesc_Per","PartSop_RhythmInt","PartSop_StepwiseMotionAll_Per","PartSop_SyllabicRatio","PartSop_TrimmedAbsoluteIntervallicStd","PartSop_VoicePresence","y","PartSop_LargestIntervalAll_M9","PartSop_LargestIntervalAll_P8"
1.14795378873908,0.659264771333767,1.04464784454769,0.696353637942847,1.21764549468972,-0.682687600631176,0.8402607633159,0.357246383460634,0.687111626656484,0.348865345899486,1.12217908044623,-0.761889360235484,-0.495576129850747,0.616714713028798,0.915892105321626,-0.729241391317236,-0.686018256098117,0.870817234471472,0.504131203948578,-1.0090490683239,0.0118976073701539,0.108224045109819,1.09495840689849,0.539546474552012,2.66077190486542,-0.795163531735083,0.11157897341715,0.0280984555973458,-0.713545497662976,0.222880838365737,0.5539491902616,0.877843171597646,-0.139056039012402,"Masculine",-0.405389858147055,-0.815343852080624
-0.950952211917901,-0.00971889097789317,0.0245489862926972,-0.266125970929664,0.533380124711205,-0.682687600631176,-0.7371378514544,0.145918697019758,0.791447931665463,-0.505619471105639,0.539962334368049,-0.761889360235484,-0.495576129850747,0.128779242241972,1.24018638277958,-0.729241391317236,-0.110263705092583,-0.18290306619784,0.291009351290253,-0.327758170856549,0.551392267919552,1.18591877991551,1.95387249893235,-0.123975817062402,1.22132363933622,-1.90338357202729,0.73939245143163,0.949351044324434,-0.457432256351731,-0.430790368889313,0.849615355698975,0.480963331924207,-1.17479781746761,"Masculine",-0.405389858147055,-0.815343852080624
-0.467702318446663,1.66274026480126,-0.497081141442906,-1.11557799988284,0.761630976739161,-0.682687600631176,0.0515614559307501,0.667946308181753,0.549398973492518,-0.780680678253205,0.730406540214945,0.647439284272948,-0.495576129850747,0.60667401601363,0.487858686361819,-0.729241391317236,-0.382853168484942,0.850557378562322,1.33983397231172,0.399692603189312,-1.07235214053252,0.672777002496778,1.24104904083767,0.185860330691893,1.94104777210082,-3.01160361231949,0.79129884098955,1.25150018319489,0.620751060203709,0.260662013565894,1.73624479616296,-0.18225455149537,0.82297386291071,"Masculine",-0.405389858147055,-0.815343852080624
0.797527984833468,1.32824843364543,-0.778091972284252,0.31973406730896,2.41709303622838,-0.659141991584746,0.8402607633159,-0.0824863323075166,0.280200037121467,-2.33840876327369,0.0772867205327357,0.359718178481469,-0.495576129850747,0.686282036845157,0.982934604228763,-0.013959031517135,-0.203473252748207,0.163608940451085,1.99969438414939,-0.923281603461125,0.475404857750659,-0.345704682730974,0.715631626024237,-2.32015002550223,0.141737440189316,-0.795163531735083,-0.0918983253380778,1.12808220558621,1.22726451414557,-0.767548393839242,-0.424642613296872,0.524153251060789,0.868457070247872,"Masculine",2.46477033753409,-0.815343852080624
-0.2396071759751,1.66274026480126,-0.0735959424380277,0.396399966695703,0.133039168734129,-0.452534575267421,0.445911109623325,0.797114831657275,0.59109402704687,0.0147356919844652,1.20762710517106,0.255369036365912,-0.495576129850747,0.307037121597458,-0.348855576764399,1.60620756100305,-0.335897245351508,0.999157735417746,0.930833877398413,-1.24176215688442,-0.232620048799206,0.0510905404579571,0.890736826280655,0.278850375176512,2.66077190486542,-0.0563501715402816,-0.230384868316162,0.168210335799326,0.00509322210892262,0.378808510009837,0.250463481625131,-0.142610416229166,0.91320213619107,"Masculine",-0.405389858147055,-0.815343852080624
0.153302900399954,0.993756602489597,-1.17025949882805,-0.317714107236331,0.394533249348683,-0.682687600631176,0.8402607633159,2.62143643449165,0.280200037121467,-1.05239515611896,0.0772867205327357,0.0241368064557144,0.251215115999401,0.272808387233263,0.584467260919567,-0.227969215473389,-0.00968007871209832,0.73992147867296,1.02837843004792,0.405298125155277,-1.01517174886403,-1.66412934405858,-0.712386495084567,-0.454621792004356,1.58118570571852,-1.90338357202729,-0.294160049308117,-1.19576492322751,-0.518805033049039,0.890228598458353,1.36395010991083,-1.17911020179414,0.0291463451171963,"Masculine",-0.405389858147055,-0.815343852080624
-0.261107270289808,0.659264771333767,0.917103252455563,1.33547835203466,-0.609506575783319,-0.0325122113322699,2.02330972439363,-0.362683739719959,0.416922331205233,0.872997326268499,4.0333839113688,0.580194174663546,0.354485676854107,0.406734206979846,-0.348855576764399,-0.158650434585268,-0.686018256098117,0.0506982672694244,-0.811178754282243,-0.88773533432327,0.565212514117457,1.53078109505333,-0.425937055936895,0.677710109716191,0.501599506571616,-0.0563501715402816,0.176136770931315,0.38520945908209,-0.560132471232471,-0.387319822225463,0.313800697440164,0.302536787783861,0.219533123022239,"Masculine",-0.405389858147055,-0.815343852080624
0.587850126909185,0.659264771333767,-0.799033290634135,0.0687141128524148,1.94771987043533,-0.682687600631176,-0.7371378514544,0.64001114709507,0.640103789598287,-1.97777692788935,-0.168481601304749,-0.290841188138953,-0.495576129850747,0.174912317066147,1.88842371645637,-0.428840015179767,-0.686018256098117,1.56554012744252,2.51682642944165,-1.10140060025031,-0.682549997659779,0.143239397504227,1.20113454545505,-0.875349070202746,1.94104777210082,-1.90338357202729,-0.160135627373272,0.113783714424146,-0.695968292622382,0.807271344103335,0.847032910356148,-0.370255779372007,-0.26103311908083,"Masculine",-0.405389858147055,-0.815343852080624
-1.1802136286284,-0.678702553289553,-0.637887297146152,1.16037736177768,0.279313394720763,-0.609904165259732,-0.7371378514544,-1.04450331038003,-0.400494172399418,-1.32568175153,-0.0042538696497519,0.908556006815229,-0.495576129850747,-0.695663449777147,-0.348855576764399,-0.729241391317236,0.032651187013343,0.0456387789288591,0.611247119375659,-0.31780125116474,0.160716232249709,0.462345643602157,0.0866353145768495,-0.925681405535396,-0.577986692575284,-0.0563501715402816,0.575329865944169,0.774893228349797,-0.319691865509953,-0.577397359319042,-0.331309376010049,0.159495287100856,0.117032175077759,"Masculine",-0.405389858147055,1.22548651706663
-0.83984393692078,-0.00971889097789317,-1.61341977310619,-0.344112075761313,-0.395134161557804,-0.682687600631176,0.445911109623325,0.830423031409446,0.615867846670555,-0.797635470065447,0.58992510879855,-0.761889360235484,-0.495576129850747,-0.695663449777147,-0.348855576764399,0.111275590400729,0.0700230735051104,1.78813848813539,2.20233902687518,-0.387584790885042,-1.46065150333443,-1.00212810590211,-0.813569459714283,-0.334891225785365,-0.577986692575284,-0.0563501715402816,-1.66406530123419,-0.826774316972314,-0.521431548781641,1.72317721419714,2.61255069077672,-1.7259387360393,1.18811611523811,"Masculine",-0.405389858147055,1.22548651706663
-1.02326249398175,1.66274026480126,-1.36524793520518,0.210314683442812,-0.410445563596531,-0.458288400901514,1.23461041700848,2.53660419147587,0.691024238094321,-0.820870344096161,0.483657259765225,-0.761889360235484,-0.495576129850747,-0.0331648579760686,-0.348855576764399,-0.0434349529374675,-0.454688302569109,0.695101945721032,1.94556939167391,-0.510443028443551,-0.217961553853282,-0.85992479632277,0.976366510204275,-1.0723444535042,2.66077190486542,-0.0563501715402816,-1.27337049365781,0.463599679359244,-0.710543757921858,0.461202666550646,1.8223743396498,-0.61922737670892,0.656768547498351,"Masculine",-0.405389858147055,-0.815343852080624
1.18239692198086,0.993756602489597,-0.495135591716928,1.01041847579693,0.359606251153173,-0.570393157486663,0.445911109623325,0.964461643242177,0.436173971050144,0.0272518026365442,2.3480449919741,-0.251535995160885,-0.0106973287642127,0.247554884312522,0.257135001027795,0.247160995528534,-0.686018256098117,0.345777917775243,0.945413894748872,-1.26353386900761,0.58332809501265,-0.658948477972203,0.130904171771972,-1.02050485192318,0.861461572953916,-1.90338357202729,-1.48286333854612,-0.0900035711855502,-0.153405314042955,0.112424012380019,0.0356210982941145,-0.204925391399174,0.164537404936879,"Masculine",-0.405389858147055,-0.815343852080624
0.619490095679243,0.659264771333767,-0.908159169912541,0.670264252104231,0.564839147846955,-0.682687600631176,0.8402607633159,1.04764358462265,0.777010698763057,-0.692548006164484,0.470344736462505,-0.111655089451071,-0.495576129850747,0.506078181862018,0.423228764043929,0.10010592951411,0.992468848577485,0.533938235052028,0.95579827490009,-1.06386410864902,0.114184033177188,-0.546985710602613,-0.115145669566303,-0.961330414300166,0.501599506571616,-1.90338357202729,-0.95080508805734,-0.751752572999548,-0.969894432070129,0.552778342473431,-0.215919282653612,-0.422394032995233,1.7920809703639,"Masculine",-0.405389858147055,-0.815343852080624
0.782716055386868,0.993756602489597,2.65896143551017,1.7048390425225,1.77970800380283,-0.33977503935095,0.0515614559307501,-0.0226487159347168,1.47175389492321,0.733474403464883,0.505370996878924,0.0178736497490121,2.46778674212832,5.06886612987844,3.35468843253133,2.25442646011985,-0.686018256098117,-0.460562021677271,-1.13998645426774,0.822057028416227,-0.28746773739168,1.51223272352202,0.66725707674294,1.49900363011542,1.58118570571852,-1.90338357202729,1.57308445158849,1.38752159829633,-0.579399408569405,-0.595477771317354,-1.04046094109102,1.82016618754254,1.35520557020382,"Masculine",-0.405389858147055,-0.815343852080624
-0.902998188222279,-0.00971889097789317,1.53120726824681,2.48385087765322,2.43309756109418,-0.682687600631176,0.0515614559307501,-1.18055140075342,1.00788864614394,-2.10926682540845,-0.0841570263477245,-0.28568372640067,1.31416615936275,-0.10892503757376,-0.348855576764399,2.30766303167833,0.952991049684061,-1.5733051636186,-0.646176440662334,-1.02733660359853,1.99878212445903,3.24691163041985,1.88761306060313,-0.874617931676976,1.22132363933622,-0.0563501715402816,2.81049027860893,2.31527459060966,-1.27015872717811,-2.48879046957419,-1.32023355016492,2.41612212082122,-0.137635896493605,"Masculine",-0.405389858147055,-0.815343852080624
-0.374959344511522,0.324772940177937,1.17677660983816,0.553279960479592,-0.0546070279583325,-0.666819907578147,-1.52583715883955,0.450215303563461,0.280200037121467,1.05029471800179,0.0772867205327357,0.0294334787380008,0.506855245980446,0.929333096150024,0.277552473325379,1.28935869146095,-0.00512254382405183,-0.457923504022425,-1.07412078378207,1.53863886474941,-0.693809488843081,0.53523516644792,0.343819020579817,1.44794139257198,2.30090983848312,-0.795163531735083,1.70435620269825,1.38801265432554,-0.857490786869145,-0.665239457855556,2.10194634375163,0.231610549676681,-0.465907597048814,"Masculine",-0.405389858147055,-0.815343852080624
-2.13784538301655,-0.678702553289553,-0.196507488447873,1.55632193133926,-0.0718208135359806,-0.682687600631176,-1.52583715883955,-1.27108931684613,-0.919547887324187,-0.619000623153204,-0.0990101486605061,0.359718178481469,-0.495576129850747,-0.695663449777147,-0.348855576764399,-0.729241391317236,-0.686018256098117,-0.0710628862328853,1.23255643770074,-0.159592227452667,0.286846491053732,-0.0677891350733481,2.09889880104254,-0.829499457050368,-0.577986692575284,0.313056508557119,1.56614839955209,2.76589124910339,-1.16587916385193,-1.76117706530381,-0.764060857897004,0.367896108975368,-0.282953438780372,"Masculine",-0.405389858147055,1.22548651706663
0.996356727390185,0.993756602489597,1.85353370035032,2.47162780097632,1.80114397393381,-0.682687600631176,1.23461041700848,0.0714988672269978,1.40034991842573,-0.620118452863017,0.265890971875635,-0.761889360235484,-0.495576129850747,2.9170629534527,1.39194881711805,-0.729241391317236,-0.686018256098117,-2.11648713738993,-1.09132041267502,-1.15054224855183,3.10833643317318,2.86905999494914,0.714480342482814,-1.7734664911846,1.94104777210082,-1.16457021183248,1.09171105954606,1.99274723470299,-1.23570354679202,-2.76150435702545,-1.12656090591364,2.25544847148118,0.394095978004288,"Masculine",-0.405389858147055,-0.815343852080624
0.655944649606966,2.66621575826875,-0.625737806911428,0.878369339517041,2.61509166247509,-0.631593629000423,0.445911109623325,3.50820385151272,1.02049711214186,-1.85883606539547,-0.00672744877020892,2.62930769061292,0.424973475182356,1.69195523750594,5.40355498222836,-0.729241391317236,-0.269166260630001,0.0138604332255073,0.846915984873036,1.13029356379833,-0.946483914878501,0.356307239013109,0.492695827190158,-0.867725050835416,3.74035810401232,-3.75041697251429,1.29261173070571,0.819330876986526,-0.945073842149643,-0.217937287114937,0.288553374085321,-0.225194253402593,-0.0577464246178152,"Masculine",-0.405389858147055,-0.815343852080624
